label,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12
Speaker_0014,-345.74786,101.32923,8.084384,22.785435,2.7897155,4.4167867,1.9083287,-6.2767115,-14.975769,-14.573377,-11.634729,-1.5552646,-8.376499
Speaker_0014,-370.11066,99.05085,14.903541,26.39344,1.906495,3.3563125,4.350752,-2.6026776,-14.355619,-14.107352,-9.157611,-2.258012,-7.5838776
Speaker_0014,-370.75815,104.334915,11.923973,22.274647,4.5318313,6.6276183,2.1751418,-1.2996778,-14.866398,-13.304251,-7.407205,0.01996494,-7.286202
Speaker_0014,-362.1056,100.27405,9.903048,23.674387,3.8855062,3.802749,3.4759002,-4.2278066,-15.410939,-16.3615,-10.059937,0.12417038,-8.565335
Speaker_0014,-357.00793,101.50626,14.720438,26.184326,1.1841848,4.0727606,4.0714393,-2.2313666,-14.352609,-13.414348,-8.654727,-1.0464878,-8.105027
Speaker_0014,-356.08926,106.189926,8.14775,25.244768,4.561209,5.400222,3.0972528,-3.296307,-15.927237,-14.065241,-9.456827,-0.9860429,-8.481898
Speaker_0014,-354.85294,102.69096,9.516298,23.73024,5.050478,5.795519,0.97758865,-5.156128,-14.330246,-14.594905,-10.317104,-2.0665493,-8.036478
Speaker_0014,-365.17627,99.2028,9.487013,22.470366,1.4268576,6.5287843,1.5601779,-4.0454946,-14.488755,-13.892444,-9.845542,-1.2907786,-7.9239616
Speaker_0014,-355.36548,103.412964,5.5646505,24.665512,3.570348,3.1188734,1.2527894,-3.2938073,-15.093602,-15.638184,-10.748006,-1.7275503,-7.986924
Speaker_0014,-354.41086,102.234276,7.390226,23.9008,1.8953044,5.154529,3.5490625,-4.0006814,-16.607845,-15.879165,-9.30063,-0.067810416,-8.174187
Speaker_0014,-338.54868,106.86776,10.20545,23.710281,1.5965177,4.2787256,2.5962303,-4.597494,-14.936548,-14.107234,-9.699905,-1.730392,-6.5536184
Speaker_0014,-336.12643,102.59903,6.326603,22.436396,3.5753286,4.7546954,0.7476432,-4.2227864,-15.277842,-14.818362,-8.661523,0.25106314,-8.532469
Speaker_0014,-342.36993,104.0879,4.867709,23.477676,0.12575775,6.5589056,2.9579744,-5.6534457,-14.893952,-14.052734,-8.5830765,0.6031768,-8.978556
Speaker_0014,-332.6035,104.214966,6.576083,26.973642,2.4578578,5.612293,4.110534,-6.353547,-15.648304,-15.267783,-8.190574,-0.9606112,-9.639529
Speaker_0014,-327.08252,99.71565,2.5633705,29.644129,2.8227885,4.173321,2.6537719,-4.938723,-13.844381,-14.482116,-8.659614,-1.0826006,-8.397532
Speaker_0014,-391.30225,85.130066,3.9345272,19.38756,1.6836207,5.199756,2.1125622,-4.9966464,-10.283008,-9.241349,-5.452803,-0.5994172,-8.401998
Speaker_0015,-351.24988,43.115757,-1.829426,19.164885,1.7422352,-5.27326,-1.275176,-2.9152522,5.1609445,3.4235635,-8.962573,-0.15831946,5.994
Speaker_0015,-309.4993,36.3758,-2.3627045,23.462929,-1.2296973,-7.7615647,-1.4001279,-2.9713194,3.2301948,0.61358726,-7.856862,0.05991455,7.973214
Speaker_0015,-299.4966,42.88841,-5.3758354,21.075521,-2.2944756,-6.742991,-2.6278913,-5.6041656,3.5343237,-0.06721992,-6.621341,1.0263783,7.8901415
Speaker_0015,-295.1372,42.66627,-8.948854,26.767267,-2.5450928,-9.401915,-4.0228224,-4.799624,2.3961637,0.881806,-7.533257,0.39165252,6.4988155
Speaker_0015,-290.85202,41.374184,-5.823247,24.802261,-2.7534945,-8.434053,-3.6139011,-4.0270977,1.5525862,-0.31663796,-7.799159,0.021178678,8.514236
Speaker_0015,-308.46054,33.493526,-1.7219176,26.199505,-2.1306722,-5.1644278,-2.4825275,-2.513752,2.1552863,1.0376958,-6.1825147,-2.3068337,5.770943
Speaker_0015,-286.532,44.75081,-10.519012,25.151617,-3.9163876,-8.46078,-4.3759375,-3.4585068,3.9091406,0.73280275,-6.5244365,-3.2944021,6.036675
Speaker_0015,-295.83636,38.5008,-4.8993616,23.619526,-2.591886,-7.620927,-5.3485017,-4.9259014,3.5371537,0.24044429,-6.3861165,-3.1679182,5.8721876
Speaker_0015,-282.70364,39.72407,-11.752998,23.194254,-5.6502614,-5.73687,-6.3854933,-4.9816146,2.4022927,-0.36042216,-6.555208,-0.65678346,9.133096
Speaker_0015,-276.29776,35.754375,-9.999537,24.74745,-5.0071044,-6.417277,-6.2261987,-3.588768,0.23969278,-2.015784,-7.4308877,-1.0274135,7.561317
Speaker_0015,-290.518,38.338158,-13.426939,25.393051,-7.4587283,-4.7579308,-7.194688,-3.636482,0.7192139,1.0057796,-5.7490063,-3.6431224,9.052555
Speaker_0015,-291.4823,47.37368,-14.674339,19.911646,-4.036767,-7.5867352,-5.037419,-3.2543287,3.5613015,0.68416095,-6.137068,-3.8584173,8.333035
Speaker_0015,-292.94653,43.680683,-13.299663,23.96825,-4.3172407,-7.8057384,-4.60637,-3.3958778,2.1471627,-1.8339019,-5.016177,-1.6855178,9.94607
Speaker_0015,-289.90045,47.275692,-11.734241,22.565971,-3.6915672,-7.8653555,-4.1771455,-4.154698,3.388644,-2.714423,-5.7826505,-0.65031374,7.07523
Speaker_0015,-294.50317,39.96965,-6.79265,22.37317,-2.4847383,-6.664001,-5.4444094,-5.645125,3.3634017,0.4851101,-5.573705,-3.4157126,6.5702853
Speaker_0015,-286.0593,42.12264,-11.381338,20.01096,-6.936882,-7.3885617,-5.495002,-4.1963353,3.1231787,0.78025246,-6.356945,-2.9834378,8.753066
Speaker_0015,-308.89703,43.854607,-8.760249,24.38848,-4.4258103,-6.9526343,-4.648244,-1.7459906,2.6265724,-1.2722281,-6.157943,-1.21928,9.20228
Speaker_0015,-286.7759,39.908142,-11.215704,21.27518,-5.2509146,-3.2958114,-3.5207214,-4.0764146,2.6451218,-1.0791641,-4.766258,-1.61312,7.5938125
Speaker_0015,-293.01248,44.27335,-13.149893,24.985666,-4.3939676,-5.3309536,-5.09041,-4.383773,2.0612617,-0.9203854,-4.519523,-1.3658745,7.9736247
Speaker_0015,-290.24423,50.350567,-14.689207,23.504734,-3.049667,-7.3057756,-5.3627057,-4.603149,2.3201606,-0.2590971,-5.2703123,-1.8677891,7.680197
Speaker_0015,-286.12296,43.245556,-11.937321,22.024897,-3.604025,-8.090319,-3.7939794,-5.7143507,3.2348678,-1.5422109,-5.364205,-0.25230432,5.7931848
Speaker_0015,-281.91257,44.46146,-13.090139,21.129229,-5.8195033,-6.6233006,-3.967266,-6.251654,3.354238,0.89399385,-5.3331695,-3.0818179,5.725202
Speaker_0015,-275.31326,45.65427,-12.173729,22.807343,-6.206128,-9.2134905,-4.2330885,-5.5925217,1.8024281,0.40201807,-5.859602,-2.7731476,7.3796215
Speaker_0015,-287.66226,36.74729,-7.602756,25.181242,-0.5950724,-9.175455,-3.9369578,-5.631464,1.7856133,-0.5609851,-4.865391,0.5819861,4.591737
Speaker_0015,-292.66965,37.58022,-7.5793915,20.997946,-3.3850598,-7.3546133,-6.4544163,-4.2771506,1.0344421,-0.09163833,-5.3798804,-0.22918239,6.381306
Speaker_0015,-300.74677,43.53337,-9.614806,22.84511,-3.2548103,-8.452792,-4.5646167,-3.8642106,3.3872173,0.34760565,-5.707625,-0.075181134,6.522901
Speaker_0015,-341.95325,45.061054,2.02088,16.443771,0.82369345,-6.2597933,-3.8306503,-2.2679422,4.831735,-0.5549742,-3.6894786,0.9104445,4.619189
Speaker_0015,-292.25156,48.49287,-12.637459,21.497992,-5.2406855,-9.6386,-6.185905,-6.534224,4.46304,-0.60269517,-2.682584,-2.7699256,5.404676
Speaker_0015,-305.4568,56.992733,-15.345744,21.29065,-4.558308,-7.908876,-3.9721339,-6.1548443,6.7325697,-1.4007162,-4.198362,-2.4998326,5.828832
Speaker_0015,-295.09714,42.61576,-7.022274,23.945074,-4.4665303,-9.0703125,-2.5570433,-5.5692196,3.8392572,-2.5452485,-4.2972636,-0.2004556,4.3602343
Speaker_0015,-310.8526,48.982685,-8.0021105,17.361464,-1.3031127,-5.8083487,-1.763717,-6.938731,6.6577687,-1.1436987,-3.6715667,-0.9579302,1.3281939
Speaker_0015,-315.98688,51.743793,-9.243016,20.884703,-0.59228736,-7.5876474,-2.5870028,-6.0412426,4.9840603,-0.71883506,-4.595166,-0.4547508,3.1858838
Speaker_0015,-281.6358,48.349007,-11.883662,21.715225,-5.2883916,-8.022436,-5.2376375,-5.2456503,2.3938599,-2.647313,-2.5034044,-0.14820507,3.0103183
Speaker_0015,-306.58975,47.682915,-9.854001,18.809595,-0.8282889,-5.583178,-5.0454063,-6.3289933,5.3014297,-0.9898919,-3.2643623,0.59288704,2.7630496
Speaker_0015,-311.0049,48.585903,-8.356361,21.112162,-3.395098,-6.2364,-3.6699178,-6.2108636,4.576428,-0.32128364,-3.526,0.31332552,4.349518
Speaker_0015,-318.38474,50.257065,-9.842183,22.713245,-4.412157,-5.9792056,-5.5346894,-3.0238383,2.99809,-2.1868203,0.098618686,-1.0670946,4.0193725
Speaker_0015,-321.28394,48.001583,-5.516972,22.856844,-5.8247123,-5.6657424,-4.4116836,-4.322403,3.6097157,-2.5701485,0.054764517,-1.649753,4.796052
Speaker_0015,-546.74194,50.19517,4.6225843,31.941505,5.5079584,0.8515876,5.800463,2.5502558,5.3530126,4.6593003,-1.7776963,0.3921782,8.240596
Speaker_0016,-413.94815,60.74833,26.81876,30.948637,1.354221,3.2122574,-8.458099,-10.174565,5.3744903,0.81103474,-1.8851674,6.4999647,-2.869398
Speaker_0016,-423.55338,70.11408,28.105112,33.270813,0.5257943,2.7767785,-10.033016,-10.347229,5.4196563,-1.1670278,-0.2759237,5.120721,-4.3032117
Speaker_0016,-427.37946,60.463768,32.840427,36.686092,-0.31937435,3.8067057,-9.003225,-11.15804,5.5411544,-0.8740906,-2.3469105,5.6653314,-3.4647496
Speaker_0016,-417.22083,53.49011,32.378254,35.46293,-3.325376,5.153747,-11.936323,-10.785147,3.3295665,-0.50428015,-1.0274723,4.941524,-2.8762515
Speaker_0016,-425.01828,63.349976,28.311867,34.55205,-1.6946652,6.7815833,-9.928721,-13.177463,5.7079644,0.8372911,-2.7234855,7.339976,-2.257307
Speaker_0016,-440.21762,62.24594,31.536287,29.255726,2.5706213,6.776433,-9.361156,-10.6959915,4.612387,-0.0724953,-0.7043812,5.5203404,-2.3722281
Speaker_0016,-426.2242,60.435257,28.747454,31.367548,-2.670271,3.8935413,-8.641493,-12.037031,4.2711687,-0.32899868,-2.8526177,5.829668,-2.412403
Speaker_0016,-426.08725,64.792725,28.408194,29.048075,0.1678984,3.7198884,-9.531591,-11.257579,4.1821585,-0.22500674,-1.7587131,5.6994605,-2.1874666
Speaker_0016,-420.1678,70.861534,29.227674,27.900513,-1.0749528,5.404137,-7.794026,-13.584789,6.0930214,-0.6106666,-1.6117617,5.926279,-2.7064223
Speaker_0016,-415.02927,67.210434,31.199512,32.774426,0.15483083,2.4282424,-10.648849,-9.9454365,5.0518346,-0.68849486,-1.8637117,5.006188,-2.1850426
Speaker_0016,-395.0864,64.41935,27.429296,35.81632,1.8669995,5.3213887,-6.139476,-12.597138,5.6404176,2.2740464,-3.4801168,7.6913,-1.4775459
Speaker_0016,-396.23697,63.673233,28.687313,34.372917,0.394701,7.214415,-6.085921,-12.074639,6.220969,1.1910399,-1.0433065,6.8481917,-2.6465766
Speaker_0016,-390.8717,56.963215,29.971188,32.94985,1.025885,10.337946,-2.8722942,-14.387248,6.665346,3.1089313,-4.934326,9.235604,0.9080104
Speaker_0016,-412.99,64.60248,31.431229,34.803898,2.0193145,10.5527525,-4.595135,-11.816142,5.9254403,2.439387,-2.7393832,8.516038,0.33586544
Speaker_0016,-433.95218,61.387943,25.711342,30.546879,1.092056,8.700655,-7.7617364,-12.521362,6.7747054,1.7030482,-3.6177745,7.5052605,0.4270438
Speaker_0016,-419.83035,63.579327,26.035723,28.721384,-1.0228202,7.8355837,-11.2178545,-14.271607,4.198269,1.5612969,-4.2041802,6.3915653,-0.6977164
Speaker_0016,-423.24695,63.25245,26.838017,36.633858,-1.6318406,6.746499,-11.019586,-13.710173,4.4441586,0.92527926,-4.5926266,7.1297374,-0.84775275
Speaker_0016,-424.55026,66.49595,24.867714,32.634205,-1.021461,7.077871,-8.936209,-14.6952915,4.7155967,1.8386242,-3.8480906,6.7229085,-0.16550533
Speaker_0016,-416.3977,71.74028,22.008698,28.467096,-1.3956044,8.105561,-11.343762,-15.871924,5.22428,1.2756717,-3.0837643,6.612677,-1.0284886
Speaker_0016,-418.0506,67.15373,22.63961,29.89085,-2.167924,9.0132265,-9.377926,-15.612054,4.7506394,0.58455455,-3.4511333,6.103732,-1.1337695
Speaker_0016,-422.46606,61.788376,27.24354,33.6386,0.60374784,6.5522075,-8.593151,-13.277979,4.3833942,-0.3486475,-3.3667579,6.2906365,-0.82761157
Speaker_0016,-428.4939,55.094543,30.321743,32.31515,2.0459921,7.890399,-7.764526,-13.444389,4.134082,1.1696582,-4.8024397,6.713975,0.21502721
Speaker_0016,-406.713,60.399357,28.8784,34.72024,-2.9056168,8.476946,-9.977316,-14.34988,3.0200927,1.885148,-5.6611776,5.966307,-1.0283614
Speaker_0016,-421.5156,60.97081,29.827461,31.287605,-0.5511194,6.2660427,-8.024915,-11.945463,2.7997718,0.40565777,-5.441532,6.3294134,0.059388753
Speaker_0016,-406.08514,60.95689,23.82238,31.782785,-4.2452493,10.097172,-7.7260175,-16.598167,4.002355,0.5524071,-6.4668655,6.274707,1.771575
Speaker_0016,-408.99417,57.555923,26.381866,29.9773,-3.425987,9.206894,-6.949334,-14.934883,3.7728639,0.40475625,-5.9369135,6.51628,1.064839
Speaker_0016,-401.64133,59.5569,27.20463,29.556007,-1.8148967,7.133043,-5.551747,-17.467482,0.7473604,0.82068086,-6.381408,4.4461427,1.4837141
Speaker_0016,-426.4544,59.46576,24.960052,28.479475,-0.92289585,7.9065967,-6.8871384,-12.686598,3.5228398,0.712182,-4.193961,5.125357,2.0115163
Speaker_0016,-392.25027,49.37924,23.897934,31.556808,-6.0924234,8.463272,-8.285389,-17.135138,3.0723467,0.5595049,-5.9459624,6.1030183,0.58807814
Speaker_0016,-409.1294,63.938046,24.038275,29.126268,-3.3332286,4.1301594,-6.899455,-12.684548,6.045221,-1.4725307,-4.752314,5.1010094,0.41640678
Speaker_0016,-415.36533,59.516315,31.929628,37.350235,-1.5420369,2.1997685,-10.489673,-6.3147,7.7182145,-2.4232998,-2.1660643,5.897511,-0.45556033
Speaker_0016,-397.5858,71.974106,31.425474,34.768593,0.93223053,-0.9536621,-10.666286,-3.9703255,7.7964754,0.4418204,0.26927462,4.957671,0.6705777
Speaker_0016,-390.18085,57.9738,33.16489,37.34503,2.483548,0.12143421,-8.754687,-3.91341,5.569903,0.5018728,0.15884599,4.5766478,1.748332
Speaker_0016,-398.92255,66.70838,31.4786,40.29995,-0.47566837,-1.7832782,-8.375695,-3.731726,6.8962116,0.05356195,0.008852002,3.6516664,1.4936386
Speaker_0016,-402.85507,68.0696,29.941875,41.485493,0.50293297,0.36750782,-9.080198,-5.3185368,8.999869,-1.0445473,0.27444795,5.1972923,1.0528573
Speaker_0016,-405.05252,66.53813,29.280874,34.4208,1.834631,0.48620877,-8.8457985,-2.3871443,8.782606,0.56684464,1.268069,4.868396,1.3298244
Speaker_0016,-408.03302,61.606266,31.308405,41.705563,-0.44580975,3.252746,-7.895376,-3.899219,8.630847,0.34940255,0.2616816,5.1871567,1.9895588
Speaker_0016,-409.48407,71.36225,30.650385,37.9504,-0.09317389,-0.14718336,-6.8564115,-3.7031295,6.8775177,0.47366732,1.8659105,4.157898,1.4100245
Speaker_0016,-413.09995,72.80873,25.892426,36.056206,3.515686,4.949554,-7.3254786,-8.28774,9.433834,2.7620237,1.6117947,5.188381,0.48785684
Speaker_0016,-405.81427,61.446804,27.18265,40.434025,2.2712102,7.552954,-7.318283,-9.304469,10.043797,1.2514307,-0.8412831,6.86717,1.5037644
Speaker_0016,-387.08414,65.88517,23.629238,37.04054,-0.721125,5.8984447,-8.037814,-9.716015,9.110597,-0.3095949,0.83988804,5.2258925,0.30978885
Speaker_0016,-386.80234,65.45331,25.404219,33.5922,-0.23066485,6.577956,-8.331468,-11.613991,9.085927,0.7750261,-0.72406226,7.579474,0.5289234
Speaker_0016,-385.2674,56.198116,30.315596,39.03292,1.7647206,4.641492,-11.484984,-10.622135,7.351722,0.2704541,-0.7629924,7.052631,0.5999231
Speaker_0016,-396.36743,67.94745,21.79023,32.65964,4.226646,7.4269333,-7.5041113,-11.611254,8.324123,2.6896276,-0.35399503,6.5595064,2.5245864
Speaker_0016,-393.83228,70.60728,16.988134,32.086937,0.27353707,11.849452,-6.7285795,-14.624063,8.961378,3.996488,-0.93325573,6.0398345,3.2548041
Speaker_0016,-385.1183,70.30004,21.304892,32.702553,-0.86004084,8.9191065,-4.5150623,-15.423577,8.099665,3.1335,-2.2575865,5.910378,3.6195912
Speaker_0016,-394.99594,65.76496,23.733887,37.976925,-0.042846095,9.085168,-3.0457895,-15.533525,7.08232,3.770697,-3.1485312,7.235707,5.0920224
Speaker_0016,-512.8042,62.62121,29.521973,33.14157,12.825318,13.031141,7.359601,2.2027707,9.896079,6.8989735,2.0036314,8.979045,6.7386513
Speaker_0017,-383.57495,92.23526,-5.9063225,23.219765,-5.5749183,-8.473197,-15.077412,-8.709702,-0.6576172,-2.3563178,4.473742,3.7708018,1.9154854
Speaker_0017,-371.36865,93.63589,-11.226492,24.950306,-9.02399,-10.860777,-14.19475,-12.110756,-5.3849907,0.5225724,2.7086322,0.7623644,2.643229
Speaker_0017,-362.78806,104.47823,-9.785175,29.136213,-10.147864,-9.935263,-15.230386,-15.351483,-6.8162856,-1.8296888,2.4947343,-0.53581727,1.5674652
Speaker_0017,-347.8886,96.31234,-7.4480596,25.518078,-10.89855,-11.740619,-13.854243,-13.435077,-6.656302,0.33876792,2.906859,0.085882165,2.3726425
Speaker_0017,-351.99362,95.313156,-9.07276,25.355059,-7.1720624,-12.517811,-16.322735,-13.770221,-4.6177087,-0.8238305,0.51084876,0.91080934,2.6539905
Speaker_0017,-343.90524,93.12695,-9.090714,28.591314,-6.0063515,-12.665042,-15.804177,-12.687502,-7.377455,-2.4070683,0.8864139,-0.021978036,2.041407
Speaker_0017,-337.76257,94.81337,-6.373747,23.252113,-9.589744,-10.706046,-14.26856,-13.0740185,-6.3753552,0.7649496,2.3772836,0.23702443,2.6520066
Speaker_0017,-344.55322,102.17517,-9.904624,25.094208,-11.222622,-12.208072,-17.512316,-14.847836,-5.919238,-0.7200795,2.3566074,0.022129381,1.58065
Speaker_0017,-352.22754,104.156586,-12.031906,26.856588,-12.884267,-12.910989,-15.979557,-14.543874,-6.2066493,0.798475,2.2913911,0.044901375,1.7132262
Speaker_0017,-360.88812,92.730934,-9.59349,22.334795,-8.111849,-11.737922,-14.010363,-11.933546,-4.121916,1.57437,2.7785697,1.0516888,2.8148136
Speaker_0017,-347.8162,92.84225,-9.119495,18.49164,-9.373304,-11.836318,-13.854642,-13.294124,-4.814358,0.8297161,2.410456,1.3428824,1.2638371
Speaker_0017,-352.89587,102.07373,-7.402074,23.895529,-7.0976686,-13.160092,-16.104412,-14.627779,-5.8125634,-0.9897618,1.7565489,1.0851164,0.599503
Speaker_0017,-338.99878,100.30685,-11.009114,22.043262,-10.343725,-11.892139,-17.165968,-13.617028,-4.8249884,0.09379004,2.5031776,0.4054866,1.7154156
Speaker_0017,-332.5616,98.37213,-8.397091,23.558504,-10.71455,-12.690773,-14.6833105,-14.817727,-5.6677833,0.8854419,2.1950614,0.2874153,2.1609185
Speaker_0017,-343.0346,91.89308,-2.7770846,21.171692,-8.724301,-12.208463,-13.986395,-14.058365,-6.1832604,-0.8796956,1.9203073,1.2150909,1.0700182
Speaker_0017,-351.27734,99.38801,-6.679919,25.243048,-12.215814,-12.38575,-16.406704,-14.307118,-6.783787,-1.6209671,2.3528893,-0.33691373,1.6238703
Speaker_0017,-365.44034,96.87673,-7.73592,22.916832,-9.810887,-11.29074,-16.820936,-14.544544,-5.1792474,-0.71443456,2.9177065,1.2017065,1.4237909
Speaker_0017,-353.68488,96.4218,-10.949064,25.573797,-10.631327,-11.626131,-16.930613,-14.703281,-5.5545125,0.5824062,3.2192903,0.6742569,1.5252466
Speaker_0017,-354.07452,98.3453,-6.356349,22.993917,-9.077007,-9.685869,-16.915325,-14.091738,-6.279569,-0.7526508,2.7695134,0.22422306,1.5042875
Speaker_0017,-346.0922,99.20108,-9.048475,20.66026,-7.8632593,-10.938592,-15.857569,-13.788971,-5.855673,-0.059301637,3.000897,0.50681573,1.2724968
Speaker_0017,-348.64343,94.15308,-5.6041155,19.002138,-11.373309,-11.017987,-16.198854,-13.783012,-6.405725,-0.10308646,2.790948,0.3901902,1.7831131
Speaker_0017,-362.5567,97.059975,-6.2587233,24.947638,-11.507765,-12.9494295,-15.738804,-14.003616,-7.987781,-0.46540123,2.9867713,0.87681895,1.6622434
Speaker_0017,-365.72275,87.4808,-2.026649,21.691433,-8.170824,-10.715164,-16.795538,-13.215038,-6.134247,-0.33520845,2.6208997,-0.31072193,2.226231
Speaker_0017,-423.53864,68.44866,-4.067491,18.480764,-6.0487347,-6.5502906,-12.079783,-7.1852193,-3.7424004,0.9105579,3.3270197,1.6491106,2.5978746
Speaker_0017,-381.92563,80.91123,-4.576686,21.638145,-7.8036895,-9.514958,-13.919311,-11.271944,-5.279425,-0.50785655,3.5156958,1.2169046,1.4552885
Speaker_0017,-351.95505,91.14505,-4.3124924,26.363997,-9.025752,-14.913013,-17.934513,-13.775771,-7.6718907,-2.1207108,2.8913014,0.3957155,2.5094216
Speaker_0017,-352.08572,91.29722,-3.0536914,18.9387,-12.655885,-14.022293,-16.663391,-14.704145,-7.4812613,0.19315605,3.2869942,-0.1125874,1.3817198
Speaker_0017,-363.9328,94.95821,-5.5050726,17.721973,-10.691296,-12.475509,-18.187769,-15.1003475,-6.980643,0.49911293,2.6414652,0.12745966,0.8575319
Speaker_0017,-344.19507,99.2715,-3.847362,17.129484,-8.545901,-13.252008,-17.728933,-15.10091,-6.329809,-0.14959958,2.1900046,0.6424512,1.436966
Speaker_0017,-336.84238,98.03605,-4.8385415,21.676304,-12.670292,-13.683239,-16.329437,-10.974526,-6.653294,1.7929349,3.1290586,-0.52084744,2.1033518
Speaker_0017,-353.66727,98.3059,-3.1744733,18.075508,-8.269845,-12.156959,-16.981771,-13.143673,-5.7370005,-0.5716799,2.4676163,0.9376082,1.2067091
Speaker_0017,-355.9383,96.16652,-3.3540175,26.86911,-9.686668,-12.469569,-17.58117,-11.325267,-6.880339,-1.052232,3.5640008,0.11253507,1.1474615
Speaker_0017,-349.98334,90.25892,2.1104593,21.041887,-9.059732,-13.369212,-14.61298,-12.875916,-7.8668528,-1.2465959,2.0493994,-0.19848411,1.1190443
Speaker_0017,-356.7993,96.86805,-4.9935064,19.618233,-8.017815,-12.162333,-17.631973,-13.558627,-7.394891,1.1038727,2.5666058,0.99817866,2.123231
Speaker_0017,-348.73053,98.68404,-4.1321244,16.26499,-9.518587,-14.689115,-17.793491,-11.771037,-6.1279917,3.1951895,3.1854057,0.77034414,2.2867904
Speaker_0017,-356.00165,99.248665,-4.237202,19.509062,-9.817029,-13.931244,-17.099188,-13.38069,-7.043573,-0.4754245,3.948213,1.0980849,1.404587
Speaker_0017,-359.94272,92.082565,-3.779748,24.96545,-9.645604,-13.8694315,-16.644741,-11.541339,-6.9634814,0.36581165,3.048078,0.53632283,1.0133382
Speaker_0017,-357.99625,87.45125,-4.1433887,22.90452,-7.5333858,-12.694789,-19.061527,-12.162822,-7.036828,0.5607641,2.4721537,0.61828923,2.6662781
Speaker_0017,-360.947,91.95917,-2.0289586,22.38227,-8.273069,-13.433152,-16.898624,-12.970787,-8.816564,-0.5580352,3.6876144,1.2424654,1.9827232
Speaker_0017,-375.71985,91.88524,-1.4893608,21.647863,-11.662605,-13.364209,-17.28056,-11.515867,-7.071299,0.2683785,4.412446,0.4950311,1.8755689
Speaker_0017,-366.42374,87.0015,-0.83881116,20.44392,-9.91901,-12.327019,-18.560137,-9.97219,-6.8054547,0.62412435,4.303807,0.57110375,2.200276
Speaker_0017,-359.17914,80.29988,3.905161,25.362396,-7.3060727,-13.455464,-17.842255,-12.256959,-8.851872,-0.4024185,3.3831286,0.16122413,1.8504242
Speaker_0017,-367.76697,96.50502,-0.37156075,20.999743,-8.295625,-14.555465,-20.081112,-13.196946,-7.690398,0.86302173,3.2804732,0.4849586,1.8965256
Speaker_0017,-415.4773,74.54481,-1.0763137,17.454649,-7.173614,-12.565296,-14.475921,-9.957361,-4.5413632,2.1973722,3.8481627,1.7355362,2.310202
Speaker_0018,-351.95117,79.199585,-5.721136,25.195581,-6.6964283,-9.267441,-27.80807,-12.836419,-8.253611,-14.479189,-7.2475863,-5.966238,-9.876725
Speaker_0018,-344.84473,81.13987,-6.633149,29.06243,-6.072668,-9.475164,-30.732006,-15.799428,-7.658478,-13.537285,-7.867998,-6.2080617,-9.629446
Speaker_0018,-339.1155,80.06213,-8.224138,27.23062,-7.286129,-7.026388,-30.202284,-16.044998,-8.912288,-10.631492,-8.1913595,-4.9086137,-8.4541235
Speaker_0018,-343.44452,73.39665,-6.870022,30.526634,-2.1962328,-6.73357,-29.541391,-16.477367,-9.292933,-11.5207,-8.917589,-5.2708554,-9.22929
Speaker_0018,-339.3653,72.933784,-2.2950351,31.57224,-3.637129,-9.596781,-29.73082,-16.564936,-8.8778,-13.150903,-8.97454,-3.8938372,-9.088173
Speaker_0018,-342.53488,78.95962,-2.4073536,28.935442,-2.7292671,-9.494696,-28.575092,-16.536081,-8.670818,-13.361917,-8.565261,-4.3411865,-10.408267
Speaker_0018,-337.61368,73.086525,-2.6445274,30.705738,-2.0298445,-10.221893,-28.431229,-16.464865,-7.7624702,-12.7463045,-7.0896087,-5.1261344,-8.68442
Speaker_0018,-346.93393,73.653564,-3.8516588,31.67839,-0.5143838,-9.520229,-29.35074,-16.662066,-9.471633,-11.05929,-9.876979,-4.9960766,-10.223945
Speaker_0018,-340.7742,80.52569,-7.4606733,24.309725,-5.545093,-7.9833565,-29.727457,-14.974621,-8.16259,-10.839079,-7.953539,-4.1989303,-8.297003
Speaker_0018,-351.27588,76.4231,-2.447599,25.778797,-4.240606,-10.992951,-28.57522,-15.483179,-8.685535,-11.947967,-9.213011,-4.7262754,-9.214295
Speaker_0018,-343.2033,74.67324,-3.152466,23.95844,-4.5933504,-8.620936,-29.022453,-15.06115,-9.338488,-11.001212,-7.8631196,-4.7734823,-7.7494397
Speaker_0018,-343.39346,75.89379,-5.5500884,29.893953,-2.0043132,-8.1081085,-28.578955,-13.452568,-9.183241,-10.649508,-8.149106,-5.3300834,-8.759746
Speaker_0018,-350.40436,78.43767,-0.5787192,26.229626,-6.3992414,-11.563733,-26.42278,-11.235869,-13.322191,-11.524782,-8.300639,-6.0815907,-7.3646064
Speaker_0018,-330.76556,78.37689,-6.1540294,27.08452,-5.2145147,-9.691449,-30.952265,-11.697342,-8.93698,-13.5661125,-7.313961,-8.500723,-7.569967
Speaker_0018,-340.51025,78.46435,-8.358388,28.814688,-0.9532695,-5.6870384,-31.069403,-13.991311,-7.2551355,-14.007988,-7.8943787,-6.8307276,-7.586084
Speaker_0018,-345.49374,78.8819,-4.896419,29.757908,-0.8757916,-5.3493624,-30.41971,-16.459473,-7.7949386,-14.413192,-10.097792,-5.972898,-8.013712
Speaker_0018,-340.99966,72.54436,-7.1024,30.175411,-1.4211402,-5.473873,-29.178974,-16.769258,-8.52285,-13.501354,-9.524578,-5.0916915,-8.402944
